row,col
0,370
48,354
58,297
58,338
60,243
61,305
62,377
66,299
66,364
70,293
73,234
74,276
76,200
76,227
76,250
77,158
78,184
80,355
85,222
91,280
93,182
97,245
97,293
98,108
98,113
98,252
98,336
99,299
99,342
108,329
108,358
110,234
111,245
117,255
120,287
120,345
122,356
123,171
130,194
133,422
134,184
137,266
138,287
139,304
140,246
140,282
142,201
159,185
171,228
178,91
334,430
335,425
335,427
335,429
335,430
335,431
